"Mailbox name","Identity","Mailbox Primary SMTP Address","Deny","User","Primary SMTP Address","Inherited"
"EMEA BP Tech Support","global.avaya.com/Global Resource Mailboxes/EMEA BP Tech Support","emeabptech@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-177501","","True"
"EMEA BP Tech Support","global.avaya.com/Global Resource Mailboxes/EMEA BP Tech Support","emeabptech@avaya.com","False","GLOBAL\saavopsgoodwm",,"True"
"EMEA BP Tech Support","global.avaya.com/Global Resource Mailboxes/EMEA BP Tech Support","emeabptech@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-151477","","True"
"EMEA BP Tech Support","global.avaya.com/Global Resource Mailboxes/EMEA BP Tech Support","emeabptech@avaya.com","False","GLOBAL\GMO Send As Admin",,"True"
"EMEA BP Tech Support","global.avaya.com/Global Resource Mailboxes/EMEA BP Tech Support","emeabptech@avaya.com","False","GLOBAL\saavopsgoodem",,"True"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","GLOBAL\saubron","saubron@avaya.com","False"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-131217","","False"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","GLOBAL\jbbonnet","jbbonnet@avaya.com","False"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","GLOBAL\bassalay","bassalay@avaya.com","False"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","GLOBAL\devos","devos@avaya.com","False"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-282612","","False"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-359070","","False"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","GLOBAL\msasidharan","msasidharan@avaya.com","False"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-450722","","False"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","GLOBAL\domingok","domingok@avaya.com","False"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","GLOBAL\pabiera","pabiera@avaya.com","False"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","GLOBAL\cpelisigas","cpelisigas@avaya.com","False"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","GLOBAL\besadmin","besadmin@avaya.com","True"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-354342","","True"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-177501","","True"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","GLOBAL\saavopsgoodwm",,"True"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-151477","","True"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","GLOBAL\GMO Send As Admin",,"True"
"EMEA Help","global.avaya.com/Global Resource Mailboxes/EMEA Help","EMEAHelp@avaya.com","False","GLOBAL\saavopsgoodem",,"True"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\saavops0004",,"False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\rschmidl","rschmidl@avaya.com","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-80163","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\saubron","saubron@avaya.com","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-92729","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-131217","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-132992","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\HP-OVE-User",,"False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-150994","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-151477","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-185635","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\Exchange Service Accounts",,"False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-195689","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\tgadus","tgadus@avaya.com","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\aglowacka","aglowacka@avaya.com","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-224939","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-234514","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\danyiszonyan","danyiszonyan@avaya.com","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\saavopsgadminv",,"False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-244463","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\saavops0140","saavops0140@avaya.com","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-245223","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\saavops0143","saavops0143@avaya.com","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-245226","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-249679","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\devos","devos@avaya.com","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-260581","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\hpmigration2",,"False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-266456","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\hpmigration4",,"False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\hpmigration5",,"False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\canhasi","canhasi@avaya.com","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-272760","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\spiranec","spiranec@avaya.com","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-282612","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-294067","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-308152","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\nnelekar","nnelekar@avaya.com","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-359070","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-359838","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\msasidharan","msasidharan@avaya.com","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-377786","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-385171","","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\domingok","domingok@avaya.com","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\cpelisigas","cpelisigas@avaya.com","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\jsanbuenaven","jsanbuenaven@avaya.com","False"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\besadmin","besadmin@avaya.com","True"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-354342","","True"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-177501","","True"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\saavopsgoodwm",,"True"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-151477","","True"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\GMO Send As Admin",,"True"
"EMEA Provisioning Supp","global.avaya.com/Global Resource Mailboxes/EMEA Provisioning Supp","emeaprovision@avaya.com","False","GLOBAL\saavopsgoodem",,"True"
"EMEA RSE Engage","global.avaya.com/Global Resource Mailboxes/EMEA RSE Engage","needrseemea@avaya.com","False","GLOBAL\agoldberg","agoldberg@avaya.com","False"
"EMEA RSE Engage","global.avaya.com/Global Resource Mailboxes/EMEA RSE Engage","needrseemea@avaya.com","False","GLOBAL\baumertp","baumertp@avaya.com","False"
"EMEA RSE Engage","global.avaya.com/Global Resource Mailboxes/EMEA RSE Engage","needrseemea@avaya.com","False","GLOBAL\bjouitteau","bjouitteau@avaya.com","False"
"EMEA RSE Engage","global.avaya.com/Global Resource Mailboxes/EMEA RSE Engage","needrseemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-78146","","False"
"EMEA RSE Engage","global.avaya.com/Global Resource Mailboxes/EMEA RSE Engage","needrseemea@avaya.com","False","GLOBAL\fgaucher","fgaucher@avaya.com","False"
"EMEA RSE Engage","global.avaya.com/Global Resource Mailboxes/EMEA RSE Engage","needrseemea@avaya.com","False","GLOBAL\besadmin","besadmin@avaya.com","True"
"EMEA RSE Engage","global.avaya.com/Global Resource Mailboxes/EMEA RSE Engage","needrseemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-354342","","True"
"EMEA RSE Engage","global.avaya.com/Global Resource Mailboxes/EMEA RSE Engage","needrseemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-177501","","True"
"EMEA RSE Engage","global.avaya.com/Global Resource Mailboxes/EMEA RSE Engage","needrseemea@avaya.com","False","GLOBAL\saavopsgoodwm",,"True"
"EMEA RSE Engage","global.avaya.com/Global Resource Mailboxes/EMEA RSE Engage","needrseemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-151477","","True"
"EMEA RSE Engage","global.avaya.com/Global Resource Mailboxes/EMEA RSE Engage","needrseemea@avaya.com","False","GLOBAL\GMO Send As Admin",,"True"
"EMEA RSE Engage","global.avaya.com/Global Resource Mailboxes/EMEA RSE Engage","needrseemea@avaya.com","False","GLOBAL\saavopsgoodem",,"True"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","GLOBAL\afarquhar","afarquhar@avaya.com","False"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","GLOBAL\subramp","subramp@avaya.com","False"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","GLOBAL\mstrenger","mstrenger@avaya.com","False"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-424589","","False"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","GLOBAL\shettyr","shettyr@avaya.com","False"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-424600","","False"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","GLOBAL\smurugan",,"False"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-469141","","False"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-469143","","False"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","GLOBAL\mskumar","mskumar@avaya.com","False"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","GLOBAL\kkumarroy","kkumarroy@avaya.com","False"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-483484","","False"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-483485","","False"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","GLOBAL\shettyp","shettyp@avaya.com","False"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","GLOBAL\jvenugopal","jvenugopal@avaya.com","False"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","GLOBAL\reejageorge","reejageorge@avaya.com","False"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","GLOBAL\besadmin","besadmin@avaya.com","True"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-354342","","True"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-177501","","True"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","GLOBAL\saavopsgoodwm",,"True"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-151477","","True"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","GLOBAL\GMO Send As Admin",,"True"
"EMEA Service Contract","global.avaya.com/Global Resource Mailboxes/EMEA Service Contract","emeacontract@avaya.com","False","GLOBAL\saavopsgoodem",,"True"
"Feedback AOSAPAC","global.avaya.com/Global Resource Mailboxes/Feedback AOSAPAC","feedbakapacaos@avaya.com","False","GLOBAL\parasuk","parasuk@avaya.com","False"
"Feedback AOSAPAC","global.avaya.com/Global Resource Mailboxes/Feedback AOSAPAC","feedbakapacaos@avaya.com","False","GLOBAL\tprevost","tprevost@avaya.com","False"
"Feedback AOSAPAC","global.avaya.com/Global Resource Mailboxes/Feedback AOSAPAC","feedbakapacaos@avaya.com","False","GLOBAL\besadmin","besadmin@avaya.com","True"
"Feedback AOSAPAC","global.avaya.com/Global Resource Mailboxes/Feedback AOSAPAC","feedbakapacaos@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-354342","","True"
"Feedback AOSAPAC","global.avaya.com/Global Resource Mailboxes/Feedback AOSAPAC","feedbakapacaos@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-177501","","True"
"Feedback AOSAPAC","global.avaya.com/Global Resource Mailboxes/Feedback AOSAPAC","feedbakapacaos@avaya.com","False","GLOBAL\saavopsgoodwm",,"True"
"Feedback AOSAPAC","global.avaya.com/Global Resource Mailboxes/Feedback AOSAPAC","feedbakapacaos@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-151477","","True"
"Feedback AOSAPAC","global.avaya.com/Global Resource Mailboxes/Feedback AOSAPAC","feedbakapacaos@avaya.com","False","GLOBAL\GMO Send As Admin",,"True"
"Feedback AOSAPAC","global.avaya.com/Global Resource Mailboxes/Feedback AOSAPAC","feedbakapacaos@avaya.com","False","GLOBAL\saavopsgoodem",,"True"
"FISMonthly","global.avaya.com/Global Resource Mailboxes/FISMonthly","fismonthly@avaya.com","False","GLOBAL\besadmin","besadmin@avaya.com","True"
"FISMonthly","global.avaya.com/Global Resource Mailboxes/FISMonthly","fismonthly@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-354342","","True"
"FISMonthly","global.avaya.com/Global Resource Mailboxes/FISMonthly","fismonthly@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-177501","","True"
"FISMonthly","global.avaya.com/Global Resource Mailboxes/FISMonthly","fismonthly@avaya.com","False","GLOBAL\saavopsgoodwm",,"True"
"FISMonthly","global.avaya.com/Global Resource Mailboxes/FISMonthly","fismonthly@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-151477","","True"
"FISMonthly","global.avaya.com/Global Resource Mailboxes/FISMonthly","fismonthly@avaya.com","False","GLOBAL\GMO Send As Admin",,"True"
"FISMonthly","global.avaya.com/Global Resource Mailboxes/FISMonthly","fismonthly@avaya.com","False","GLOBAL\saavopsgoodem",,"True"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","GLOBAL\saavops0004",,"False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-2307","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","GLOBAL\MSXSPIMX0011AVEXU1",,"False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","GLOBAL\HP-OVE-User",,"False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-151477","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","GLOBAL\Exchange Service Accounts",,"False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","GLOBAL\jbernal","jbernal@avaya.com","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-224939","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-234514","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","GLOBAL\saavopsgadminv",,"False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","GLOBAL\saavops0140","saavops0140@avaya.com","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-246193","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-260581","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","GLOBAL\hpmigration2",,"False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-266456","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","GLOBAL\hpmigration4",,"False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","GLOBAL\hpmigration5",,"False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-268970","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-288504","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-300309","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","GLOBAL\paullopez","paullopez@avaya.com","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-300314","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-300408","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-300410","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-300413","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","GLOBAL\isaacmejia","isaacmejia@avaya.com","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","GLOBAL\juanortiz","juanortiz@avaya.com","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-300422","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","GLOBAL\rortega","rortega@avaya.com","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-300805","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-307241","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-307288","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-319761","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-334558","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-334568","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-352029","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-376392","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-376393","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-377739","","False"
"GRC Mexico","global.avaya.com/Global Resource Mailboxes/GRC Mexico","grcmexico@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-377742","","False"
